age,genre,region,zone_urbaine,profession_type,profession_detail,revenu_mensuel,anciennete_emploi,montant_credit,duree_credit,historique_credit_mois,defaut_anterieur,mobile_money,garantie,education,situation_matrimoniale,personnes_charge,defaut_paiement
29,F,Tambacounda,1,Commerçant,Transport,826974,5,9079484,24,23,1,1,Immobilier,Secondaire,Célibataire,3,1
35,F,Kaolack,0,Commerçant,Transport,1172741,12,3668752,18,0,0,1,Immobilier,Primaire,Divorcé(e),2,0
62,M,Kédougou,1,Commerçant,Vente tissus,4206453,33,15256964,36,82,0,1,Véhicule,Supérieur,Marié(e),5,0
18,M,Kaffrine,1,Commerçant,Artisanat,471945,0,6325481,12,0,0,1,Aucune,Supérieur,Marié(e),5,1
43,F,Dakar,1,Fonctionnaire,Impôts,448511,19,4740190,12,29,0,1,Salaire,Primaire,Marié(e),2,0
18,F,Kaffrine,1,Commerçant,Électronique,271667,0,1487693,6,0,0,1,Stock,Secondaire,Marié(e),2,0
29,M,Saint-Louis,0,Fonctionnaire,Impôts,811214,5,10926921,18,76,0,0,Salaire,Secondaire,Célibataire,0,0
48,M,Thiès,1,Commerçant,Commerce général,850105,27,12444998,12,21,1,1,Véhicule,Primaire,Marié(e),2,1
35,M,Kédougou,1,Commerçant,Vente tissus,1038487,8,7696217,12,26,0,1,Immobilier,Supérieur,Célibataire,2,0
22,M,Saint-Louis,1,Commerçant,Vêtements,1034082,1,6691501,18,47,0,1,Immobilier,Supérieur,Marié(e),5,0
26,M,Fatick,1,Commerçant,Cosmétiques,220784,2,3439182,36,47,0,0,Stock,Secondaire,Marié(e),5,1
43,M,Thiès,1,Fonctionnaire,Collectivités locales,326591,20,3854912,6,0,0,1,Véhicule,Secondaire,Marié(e),3,1
26,F,Dakar,1,Fonctionnaire,Police/Gendarmerie,417651,5,1998870,18,7,0,0,Salaire,Secondaire,Célibataire,2,0
37,M,Diourbel,1,Commerçant,Restauration,302378,16,2505317,12,6,0,1,Caution,Primaire,Marié(e),1,0
35,M,Dakar,1,Commerçant,Artisanat,1173862,14,6926009,12,0,0,1,Stock,Primaire,Divorcé(e),1,0
27,M,Ziguinchor,0,Fonctionnaire,Collectivités locales,404881,6,2643763,12,50,0,1,Immobilier,Supérieur,Célibataire,2,0
60,M,Thiès,0,Commerçant,Vêtements,428026,33,3071579,18,9,0,0,Stock,Supérieur,Marié(e),3,0
42,M,Saint-Louis,0,Commerçant,Vêtements,529690,16,10365199,18,10,0,1,Véhicule,Secondaire,Marié(e),0,1
18,M,Dakar,1,Fonctionnaire,Santé,524854,0,6299579,36,0,0,1,Immobilier,Primaire,Marié(e),7,1
37,F,Thiès,1,Commerçant,Restauration,228260,15,3661504,36,109,0,1,Stock,Supérieur,Marié(e),4,1
27,M,Fatick,0,Fonctionnaire,Santé,365464,1,2313050,18,42,0,1,Salaire,Supérieur,Marié(e),3,0
45,F,Dakar,1,Fonctionnaire,Douanes,309867,24,931560,12,20,0,1,Salaire,Supérieur,Célibataire,4,0
25,F,Tambacounda,1,Commerçant,Restauration,532164,1,1621411,36,35,1,1,Stock,Secondaire,Célibataire,3,1
33,M,Louga,1,Commerçant,Transport,418542,12,5003249,24,36,0,1,Caution,Secondaire,Célibataire,3,1
41,M,Kolda,0,Commerçant,Commerce général,270809,16,1933213,24,25,1,1,Aucune,Supérieur,Célibataire,2,1
45,M,Kaffrine,1,Commerçant,Artisanat,526413,23,2881154,6,4,0,1,Immobilier,Primaire,Célibataire,2,1
20,F,Dakar,1,Fonctionnaire,Collectivités locales,610476,1,2195083,24,24,0,1,Salaire,Primaire,Marié(e),1,0
30,F,Thiès,1,Fonctionnaire,Enseignant,411154,9,5554929,36,20,0,1,Salaire,Supérieur,Marié(e),2,0
29,F,Louga,1,Commerçant,Cosmétiques,395419,5,5062269,24,30,0,1,Caution,Primaire,Marié(e),2,0
27,M,Ziguinchor,1,Commerçant,Électronique,1005137,5,3952920,24,18,0,1,Caution,Supérieur,Divorcé(e),4,0
56,F,Tambacounda,0,Commerçant,Commerce général,269813,33,4261769,24,75,0,1,Stock,Secondaire,Marié(e),4,0
39,M,Kolda,1,Commerçant,Artisanat,806279,18,12581871,18,23,0,1,Immobilier,Secondaire,Célibataire,1,0
19,M,Saint-Louis,0,Fonctionnaire,Impôts,365484,1,2365720,36,12,0,1,Salaire,Supérieur,Marié(e),4,0
46,M,Dakar,1,Fonctionnaire,Police/Gendarmerie,666651,23,3507332,24,44,0,1,Salaire,Primaire,Marié(e),2,0
60,M,Fatick,0,Commerçant,Électronique,533695,38,8886915,36,11,0,1,Immobilier,Secondaire,Célibataire,2,0
47,F,Kolda,0,Commerçant,Électronique,729020,26,5782707,36,9,0,1,Immobilier,Secondaire,Divorcé(e),2,1
18,M,Diourbel,0,Fonctionnaire,Collectivités locales,380517,0,5011080,18,0,0,1,Salaire,Secondaire,Marié(e),1,0
29,M,Louga,1,Commerçant,Vente tissus,630879,5,1757457,6,21,1,1,Stock,Primaire,Marié(e),3,0
50,M,Thiès,1,Fonctionnaire,Police/Gendarmerie,251428,19,2260706,6,5,0,1,Salaire,Supérieur,Divorcé(e),3,0
26,F,Thiès,1,Commerçant,Électronique,296119,1,1549506,36,27,0,0,Caution,Primaire,Marié(e),1,0
40,F,Kédougou,1,Fonctionnaire,Santé,279503,19,3092571,12,38,0,1,Salaire,Secondaire,Marié(e),2,0
44,M,Fatick,0,Fonctionnaire,Collectivités locales,364853,23,5460596,12,20,0,1,Immobilier,Primaire,Célibataire,2,0
23,M,Diourbel,0,Fonctionnaire,Collectivités locales,537825,2,4275779,18,17,0,1,Salaire,Supérieur,Célibataire,1,0
34,M,Dakar,1,Fonctionnaire,Justice,946147,13,3977343,12,8,1,1,Salaire,Primaire,Marié(e),2,0
18,F,Dakar,1,Fonctionnaire,Administration,565991,0,3855574,18,0,0,1,Caution,Supérieur,Divorcé(e),1,0
22,M,Tambacounda,1,Fonctionnaire,Santé,417832,1,5723495,24,33,0,1,Immobilier,Primaire,Marié(e),5,0
31,M,Saint-Louis,1,Fonctionnaire,Santé,216429,10,2638081,12,15,0,1,Immobilier,Primaire,Célibataire,0,0
20,M,Kaffrine,1,Fonctionnaire,Impôts,549616,1,3180374,24,24,0,1,Immobilier,Secondaire,Divorcé(e),5,0
54,M,Matam,1,Fonctionnaire,Santé,608978,32,8795581,24,9,0,1,Salaire,Supérieur,Marié(e),2,0
18,F,Fatick,1,Commerçant,Vente tissus,865950,0,11430005,18,0,0,1,Immobilier,Secondaire,Marié(e),1,1
29,M,Saint-Louis,0,Commerçant,Commerce général,524559,8,2635850,12,5,0,1,Immobilier,Supérieur,Célibataire,1,0
36,M,Fatick,1,Fonctionnaire,Douanes,260814,12,2573677,36,1,0,1,Véhicule,Primaire,Célibataire,3,0
52,M,Thiès,1,Commerçant,Vêtements,565519,31,5724739,18,17,0,1,Immobilier,Supérieur,Marié(e),4,0
18,M,Dakar,1,Fonctionnaire,Impôts,394199,0,5060085,12,0,0,0,Immobilier,Primaire,Marié(e),0,0
48,F,Dakar,1,Commerçant,Commerce général,1326299,27,10868861,24,11,0,0,Véhicule,Secondaire,Marié(e),2,1
35,M,Saint-Louis,1,Commerçant,Commerce général,750364,12,13318668,36,18,0,1,Véhicule,Primaire,Marié(e),3,0
23,F,Louga,0,Fonctionnaire,Impôts,292899,1,3732600,18,2,0,1,Salaire,Supérieur,Marié(e),1,0
40,F,Dakar,1,Fonctionnaire,Administration,931638,19,10336748,24,35,0,1,Salaire,Supérieur,Célibataire,3,0
37,M,Dakar,1,Commerçant,Vêtements,406736,14,2706799,18,0,0,1,Caution,Secondaire,Marié(e),3,0
27,M,Sédhiou,0,Fonctionnaire,Police/Gendarmerie,609704,3,8928477,12,24,0,1,Salaire,Secondaire,Célibataire,5,1
35,M,Dakar,1,Fonctionnaire,Administration,381396,12,3655299,6,13,0,0,Salaire,Supérieur,Marié(e),0,0
30,F,Fatick,0,Commerçant,Artisanat,400848,3,7349648,6,4,0,1,Stock,Supérieur,Marié(e),3,0
36,M,Thiès,0,Commerçant,Vêtements,679513,9,3997668,6,17,0,1,Stock,Secondaire,Marié(e),5,1
42,M,Dakar,1,Commerçant,Commerce général,757984,21,14932898,18,36,0,1,Immobilier,Supérieur,Marié(e),0,0
54,M,Louga,0,Commerçant,Alimentaire,1145785,32,19122081,6,12,0,1,Caution,Secondaire,Marié(e),1,1
20,F,Dakar,1,Commerçant,Commerce général,690726,1,13183254,36,11,0,1,Stock,Secondaire,Marié(e),2,1
60,M,Kaolack,1,Commerçant,Alimentaire,1872016,30,10899968,48,3,0,1,Véhicule,Secondaire,Divorcé(e),0,0
18,M,Thiès,1,Commerçant,Vente tissus,649142,0,6330332,18,0,0,1,Stock,Secondaire,Marié(e),3,0
33,M,Dakar,1,Fonctionnaire,Douanes,639477,12,2667646,18,42,0,0,Immobilier,Secondaire,Marié(e),5,0
42,M,Dakar,1,Commerçant,Alimentaire,1039987,21,4644012,12,19,0,1,Véhicule,Secondaire,Marié(e),2,1
38,F,Dakar,1,Fonctionnaire,Justice,341936,13,2190956,24,4,0,1,Immobilier,Secondaire,Célibataire,1,0
27,M,Dakar,1,Commerçant,Transport,990209,5,18941967,24,25,0,1,Stock,Supérieur,Marié(e),5,0
32,F,Fatick,1,Fonctionnaire,Justice,450330,9,4956467,12,0,0,1,Salaire,Secondaire,Célibataire,3,1
29,F,Diourbel,1,Fonctionnaire,Santé,368245,6,2495076,12,43,0,1,Véhicule,Secondaire,Marié(e),3,0
27,M,Thiès,1,Commerçant,Bétail/Volaille,1191554,6,22856769,24,61,1,1,Stock,Primaire,Marié(e),4,0
45,F,Saint-Louis,0,Fonctionnaire,Santé,454270,19,5395263,18,21,0,1,Salaire,Secondaire,Célibataire,2,0
39,M,Matam,0,Fonctionnaire,Justice,543839,13,7550523,24,51,0,1,Salaire,Primaire,Marié(e),5,0
26,M,Louga,1,Fonctionnaire,Santé,488912,4,6906688,36,2,0,1,Véhicule,Secondaire,Marié(e),1,0
45,F,Ziguinchor,1,Fonctionnaire,Administration,447077,22,5369053,24,6,0,1,Immobilier,Supérieur,Marié(e),3,0
38,M,Louga,0,Commerçant,Restauration,891929,14,5687297,12,9,0,1,Immobilier,Secondaire,Marié(e),3,0
44,F,Thiès,0,Commerçant,Commerce général,310214,23,6185233,24,35,0,1,Caution,Secondaire,Marié(e),4,1
42,M,Saint-Louis,1,Commerçant,Vente tissus,383503,21,3011125,18,15,0,1,Caution,Secondaire,Marié(e),4,0
25,F,Tambacounda,1,Commerçant,Bétail/Volaille,1491702,4,21019130,24,10,1,1,Stock,Secondaire,Marié(e),2,1
28,M,Tambacounda,0,Commerçant,Commerce général,381416,1,6562876,36,4,0,0,Stock,Secondaire,Marié(e),4,0
43,M,Diourbel,0,Fonctionnaire,Enseignant,451562,21,2303784,12,39,0,1,Salaire,Supérieur,Marié(e),2,0
42,M,Saint-Louis,1,Commerçant,Vente tissus,329982,21,4277474,12,0,1,1,Stock,Supérieur,Marié(e),3,1
34,F,Sédhiou,1,Fonctionnaire,Santé,404926,12,3037784,18,9,0,1,Salaire,Secondaire,Divorcé(e),2,0
36,F,Kaffrine,0,Commerçant,Vêtements,739373,15,4729919,6,6,0,1,Véhicule,Primaire,Marié(e),2,1
50,M,Saint-Louis,1,Commerçant,Restauration,618066,29,1367095,24,3,0,1,Véhicule,Primaire,Marié(e),5,0
27,F,Ziguinchor,1,Commerçant,Vente tissus,1561561,4,27632654,24,4,0,1,Véhicule,Secondaire,Marié(e),3,0
41,M,Thiès,1,Commerçant,Électronique,367076,18,1631971,12,16,0,1,Stock,Secondaire,Célibataire,1,0
32,M,Dakar,1,Fonctionnaire,Administration,359585,9,4867848,18,13,0,1,Immobilier,Primaire,Célibataire,3,1
32,F,Thiès,1,Fonctionnaire,Douanes,576403,8,5884087,18,17,0,1,Salaire,Secondaire,Célibataire,2,0
48,F,Saint-Louis,0,Commerçant,Cosmétiques,355799,24,4689075,6,31,0,1,Caution,Primaire,Divorcé(e),3,1
44,F,Dakar,1,Fonctionnaire,Enseignant,305493,22,3954246,24,53,1,1,Véhicule,Primaire,Marié(e),2,0
44,F,Kaffrine,0,Fonctionnaire,Santé,400917,20,3653674,18,3,0,1,Immobilier,Secondaire,Célibataire,2,0
50,M,Thiès,0,Commerçant,Cosmétiques,1385087,28,11677837,24,2,0,1,Immobilier,Supérieur,Marié(e),0,1
35,F,Kaolack,0,Fonctionnaire,Collectivités locales,592385,13,2763878,24,9,0,1,Salaire,Primaire,Célibataire,2,0
43,M,Dakar,1,Fonctionnaire,Impôts,615788,21,6062423,24,18,0,1,Véhicule,Secondaire,Marié(e),4,0
31,M,Dakar,1,Commerçant,Électronique,563909,9,6742663,6,2,0,1,Stock,Secondaire,Marié(e),0,0
38,M,Louga,1,Fonctionnaire,Justice,438009,17,2858778,24,30,0,1,Salaire,Primaire,Marié(e),1,0
33,M,Tambacounda,1,Commerçant,Bétail/Volaille,1125465,12,14407105,24,19,0,1,Stock,Primaire,Marié(e),2,0
36,M,Matam,1,Commerçant,Transport,156319,13,1548903,24,33,0,0,Caution,Primaire,Célibataire,3,1
42,M,Sédhiou,0,Commerçant,Alimentaire,611666,19,10092209,12,10,0,1,Stock,Supérieur,Marié(e),2,0
25,M,Saint-Louis,0,Fonctionnaire,Police/Gendarmerie,194866,3,1892896,12,12,0,1,Salaire,Secondaire,Marié(e),0,0
60,M,Thiès,0,Fonctionnaire,Administration,678936,28,9643704,36,39,0,1,Salaire,Primaire,Marié(e),3,1
22,M,Kédougou,1,Commerçant,Artisanat,182645,1,2068215,12,7,0,1,Stock,Primaire,Marié(e),0,1
20,M,Sédhiou,0,Commerçant,Cosmétiques,438710,1,7885775,18,11,0,1,Stock,Secondaire,Marié(e),3,1
48,M,Tambacounda,1,Commerçant,Vêtements,917160,25,10427607,18,0,0,1,Véhicule,Secondaire,Marié(e),2,0
44,F,Fatick,1,Fonctionnaire,Police/Gendarmerie,350479,23,3398390,18,19,0,1,Immobilier,Primaire,Célibataire,4,0
42,F,Fatick,0,Commerçant,Vente tissus,487885,10,4197052,6,45,0,1,Aucune,Secondaire,Divorcé(e),0,1
42,F,Thiès,0,Fonctionnaire,Enseignant,267558,15,2087495,12,0,0,1,Salaire,Primaire,Marié(e),2,1
34,M,Kaolack,1,Fonctionnaire,Collectivités locales,166530,12,2364262,6,22,0,0,Salaire,Primaire,Marié(e),3,0
24,F,Kaffrine,1,Fonctionnaire,Justice,247246,3,1404206,18,44,0,1,Salaire,Secondaire,Marié(e),4,0
35,M,Kolda,1,Commerçant,Artisanat,204907,14,857789,36,16,0,1,Stock,Secondaire,Marié(e),3,0
26,M,Dakar,1,Commerçant,Cosmétiques,980794,1,16618373,12,9,0,0,Stock,Secondaire,Marié(e),3,0
46,M,Thiès,1,Commerçant,Cosmétiques,2468410,25,30569762,24,136,0,1,Stock,Secondaire,Célibataire,1,0
33,F,Dakar,1,Fonctionnaire,Administration,583831,9,3745724,12,1,1,1,Immobilier,Supérieur,Marié(e),0,1
25,M,Dakar,1,Fonctionnaire,Administration,421703,1,3453242,36,5,0,1,Salaire,Secondaire,Divorcé(e),7,0
31,M,Louga,1,Commerçant,Artisanat,235436,10,2695340,18,51,0,1,Stock,Supérieur,Marié(e),2,0
39,M,Dakar,1,Commerçant,Cosmétiques,676100,15,8558428,12,8,0,1,Immobilier,Supérieur,Célibataire,2,0
28,F,Dakar,1,Fonctionnaire,Enseignant,561940,4,7222396,24,41,1,1,Salaire,Supérieur,Marié(e),1,0
25,F,Thiès,1,Commerçant,Commerce général,1673867,3,15229414,18,9,0,0,Stock,Primaire,Marié(e),1,1
37,M,Tambacounda,0,Commerçant,Bétail/Volaille,392611,15,5566068,12,40,0,1,Aucune,Secondaire,Marié(e),0,1
37,M,Kaolack,0,Fonctionnaire,Santé,142306,11,1852426,6,27,0,0,Salaire,Primaire,Marié(e),3,0
28,M,Dakar,1,Commerçant,Transport,648185,5,11140953,12,15,0,1,Stock,Secondaire,Célibataire,3,1
29,F,Dakar,1,Fonctionnaire,Administration,702280,6,4249455,24,17,0,1,Salaire,Primaire,Marié(e),2,0
37,M,Dakar,1,Fonctionnaire,Collectivités locales,504989,15,3636969,36,4,0,1,Salaire,Primaire,Célibataire,3,1
18,F,Diourbel,0,Fonctionnaire,Douanes,269058,0,2727944,12,0,0,0,Salaire,Supérieur,Marié(e),2,0
18,M,Thiès,1,Commerçant,Transport,791568,0,14203819,18,0,0,1,Immobilier,Secondaire,Marié(e),3,0
26,F,Matam,0,Commerçant,Cosmétiques,979267,3,15891573,6,45,0,1,Véhicule,Supérieur,Marié(e),4,1
32,M,Diourbel,0,Commerçant,Vente tissus,558175,10,6983512,12,30,0,1,Immobilier,Secondaire,Marié(e),1,0
38,M,Dakar,1,Commerçant,Artisanat,635381,14,12521583,18,58,0,0,Stock,Secondaire,Marié(e),3,0
52,M,Ziguinchor,1,Fonctionnaire,Police/Gendarmerie,773376,29,6394154,24,52,0,1,Véhicule,Primaire,Célibataire,4,1
45,M,Thiès,1,Fonctionnaire,Impôts,420188,24,5508415,6,36,0,1,Salaire,Secondaire,Marié(e),2,0
33,M,Tambacounda,1,Commerçant,Restauration,1003021,6,16782112,24,54,0,1,Immobilier,Secondaire,Marié(e),1,0
34,F,Thiès,1,Fonctionnaire,Police/Gendarmerie,507981,13,7059137,12,4,0,1,Salaire,Supérieur,Célibataire,3,0
22,M,Kaolack,0,Fonctionnaire,Collectivités locales,214399,1,3184284,24,31,1,1,Salaire,Primaire,Marié(e),1,0
34,F,Fatick,1,Commerçant,Restauration,719377,12,7857424,24,33,0,1,Immobilier,Primaire,Marié(e),1,1
31,F,Matam,0,Commerçant,Vêtements,2720843,9,15022682,12,4,0,1,Immobilier,Primaire,Célibataire,0,0
38,M,Thiès,1,Commerçant,Restauration,432757,12,4455716,24,57,0,1,Stock,Supérieur,Marié(e),0,0
25,F,Thiès,1,Fonctionnaire,Police/Gendarmerie,333142,1,4413004,12,0,0,1,Caution,Secondaire,Marié(e),2,0
41,F,Diourbel,1,Commerçant,Bétail/Volaille,380222,16,6482754,12,13,0,1,Stock,Supérieur,Marié(e),1,0
53,M,Matam,1,Fonctionnaire,Enseignant,557692,31,3921488,6,0,0,1,Immobilier,Secondaire,Marié(e),2,0
33,F,Louga,1,Commerçant,Cosmétiques,327736,4,934546,12,17,0,0,Stock,Secondaire,Célibataire,1,0
39,M,Dakar,1,Fonctionnaire,Collectivités locales,376221,17,3430422,6,12,0,1,Salaire,Secondaire,Célibataire,3,1
43,M,Dakar,1,Commerçant,Bétail/Volaille,1414915,20,14904455,18,23,0,1,Stock,Secondaire,Marié(e),3,1
30,F,Diourbel,0,Fonctionnaire,Impôts,206408,1,831652,6,34,0,1,Véhicule,Secondaire,Marié(e),4,0
37,M,Dakar,1,Fonctionnaire,Douanes,253422,16,3177577,12,35,0,1,Immobilier,Secondaire,Célibataire,2,0
35,M,Thiès,1,Commerçant,Vente tissus,2639650,14,18753723,36,30,1,1,Immobilier,Primaire,Marié(e),1,0
36,M,Dakar,1,Fonctionnaire,Santé,447796,1,4813370,24,2,0,1,Caution,Primaire,Marié(e),2,1
25,F,Tambacounda,0,Fonctionnaire,Police/Gendarmerie,324628,1,1369233,12,12,0,1,Immobilier,Primaire,Célibataire,3,0
35,F,Matam,1,Fonctionnaire,Douanes,445732,10,5940911,24,40,0,1,Caution,Secondaire,Marié(e),3,0
40,M,Sédhiou,1,Commerçant,Bétail/Volaille,916244,18,14024892,24,25,0,1,Véhicule,Secondaire,Marié(e),2,0
52,F,Saint-Louis,1,Commerçant,Alimentaire,1878925,29,16894558,12,27,0,1,Stock,Secondaire,Célibataire,2,1
46,F,Kaolack,1,Fonctionnaire,Douanes,352858,25,3724016,12,6,0,1,Immobilier,Primaire,Marié(e),2,0
60,M,Kédougou,1,Fonctionnaire,Collectivités locales,452882,38,2377379,36,9,0,1,Caution,Secondaire,Célibataire,2,0
25,M,Dakar,1,Commerçant,Vente tissus,222882,3,4399156,24,74,1,1,Stock,Primaire,Marié(e),1,1
45,F,Kolda,1,Fonctionnaire,Impôts,227785,24,2859452,24,45,0,1,Immobilier,Secondaire,Marié(e),1,0
37,F,Saint-Louis,1,Commerçant,Alimentaire,465939,15,7548640,18,4,0,1,Stock,Supérieur,Marié(e),1,0
61,F,Dakar,1,Fonctionnaire,Police/Gendarmerie,397950,39,1926301,24,18,0,1,Salaire,Secondaire,Marié(e),1,0
25,M,Saint-Louis,1,Commerçant,Vente tissus,803065,1,1862471,18,16,1,1,Stock,Primaire,Marié(e),3,1
24,M,Dakar,1,Commerçant,Électronique,404176,1,5067027,24,14,0,1,Stock,Supérieur,Célibataire,2,0
27,M,Kolda,0,Commerçant,Électronique,333934,1,1534149,24,15,0,1,Caution,Secondaire,Marié(e),2,0
18,M,Thiès,0,Commerçant,Vêtements,369517,0,5929935,6,0,0,0,Stock,Secondaire,Marié(e),4,1
28,M,Thiès,1,Commerçant,Cosmétiques,259237,6,2459995,24,81,0,0,Stock,Primaire,Marié(e),6,0
25,F,Dakar,1,Commerçant,Restauration,772224,2,6250918,24,49,0,0,Immobilier,Secondaire,Marié(e),2,0
36,M,Kédougou,0,Commerçant,Restauration,109063,15,362709,6,49,0,1,Aucune,Secondaire,Célibataire,1,0
39,F,Diourbel,1,Commerçant,Alimentaire,1136052,17,22640575,18,29,0,1,Stock,Secondaire,Marié(e),0,1
57,M,Kaolack,1,Fonctionnaire,Enseignant,342410,33,4955401,36,0,0,1,Salaire,Supérieur,Marié(e),3,0
46,M,Kaolack,1,Commerçant,Restauration,402718,24,1759371,48,13,0,1,Stock,Secondaire,Marié(e),2,0
28,M,Saint-Louis,1,Commerçant,Restauration,308390,1,2464223,24,17,0,1,Stock,Primaire,Célibataire,2,0
24,M,Dakar,1,Fonctionnaire,Collectivités locales,441112,1,3391908,12,44,0,0,Immobilier,Supérieur,Marié(e),2,1
40,M,Ziguinchor,0,Fonctionnaire,Santé,384820,19,2525039,12,61,0,1,Caution,Primaire,Divorcé(e),2,0
19,F,Dakar,1,Fonctionnaire,Justice,479031,1,6808765,12,12,0,1,Salaire,Secondaire,Marié(e),2,0
56,F,Dakar,1,Commerçant,Bétail/Volaille,2563314,31,38409088,24,8,0,1,Stock,Secondaire,Célibataire,6,0
49,M,Ziguinchor,1,Fonctionnaire,Collectivités locales,473299,25,6849108,24,9,0,1,Immobilier,Supérieur,Marié(e),6,0
29,M,Dakar,1,Fonctionnaire,Collectivités locales,409546,2,5526440,36,20,0,1,Salaire,Secondaire,Célibataire,1,0
18,F,Thiès,0,Commerçant,Alimentaire,515253,0,8028542,36,0,0,1,Stock,Supérieur,Célibataire,2,0
51,M,Diourbel,1,Fonctionnaire,Administration,621567,30,7063242,6,57,0,1,Immobilier,Supérieur,Marié(e),5,0
33,M,Saint-Louis,1,Commerçant,Vêtements,820888,12,14440179,6,13,0,1,Stock,Primaire,Marié(e),4,0
49,M,Kolda,1,Commerçant,Électronique,833723,25,11934493,36,110,0,1,Stock,Secondaire,Célibataire,2,1
18,F,Tambacounda,1,Commerçant,Électronique,343000,0,1851156,36,0,0,0,Stock,Secondaire,Marié(e),4,0
27,M,Tambacounda,1,Fonctionnaire,Enseignant,480438,4,5177929,18,4,0,1,Véhicule,Primaire,Marié(e),4,0
35,M,Ziguinchor,1,Commerçant,Vêtements,852405,10,9606629,18,17,0,1,Stock,Primaire,Célibataire,2,1
35,F,Thiès,1,Commerçant,Transport,241630,12,4753853,18,48,0,0,Stock,Supérieur,Marié(e),0,1
29,M,Thiès,1,Commerçant,Transport,668156,7,7469569,18,10,0,1,Stock,Supérieur,Marié(e),4,0
42,M,Saint-Louis,1,Commerçant,Transport,1416012,18,3812172,12,43,0,1,Stock,Secondaire,Marié(e),1,0
22,M,Thiès,1,Commerçant,Cosmétiques,995280,1,6723525,18,13,1,1,Immobilier,Secondaire,Marié(e),3,1
33,F,Sédhiou,1,Commerçant,Bétail/Volaille,280985,9,5201839,24,46,0,1,Caution,Primaire,Marié(e),1,0
36,M,Kaffrine,0,Commerçant,Vêtements,250364,12,4837636,12,7,0,0,Stock,Primaire,Marié(e),3,1
41,F,Dakar,1,Fonctionnaire,Douanes,783268,18,9197119,48,15,0,1,Immobilier,Secondaire,Marié(e),3,0
43,F,Dakar,1,Commerçant,Électronique,1003910,22,3035372,12,7,0,1,Stock,Primaire,Marié(e),1,1
21,M,Dakar,1,Commerçant,Électronique,425910,1,1032297,18,5,0,0,Stock,Secondaire,Marié(e),2,0
18,F,Dakar,1,Commerçant,Électronique,670141,0,7125414,18,0,0,0,Stock,Primaire,Marié(e),2,1
50,M,Dakar,1,Commerçant,Électronique,911800,29,18230621,18,9,1,1,Immobilier,Secondaire,Marié(e),2,1
38,M,Kaolack,1,Commerçant,Vêtements,534779,10,9437427,12,37,0,0,Véhicule,Secondaire,Marié(e),5,1
26,M,Kédougou,1,Commerçant,Vêtements,492012,1,9247826,18,33,0,1,Stock,Primaire,Divorcé(e),1,0
53,M,Ziguinchor,0,Fonctionnaire,Douanes,348424,30,3652353,6,10,0,1,Immobilier,Secondaire,Célibataire,1,0
36,M,Dakar,1,Commerçant,Artisanat,323474,14,5649229,12,116,0,1,Caution,Secondaire,Marié(e),0,0
49,M,Saint-Louis,1,Commerçant,Transport,367374,19,2848827,12,87,0,1,Stock,Primaire,Célibataire,1,0
35,M,Diourbel,1,Commerçant,Bétail/Volaille,417247,10,1040009,6,59,0,1,Stock,Secondaire,Marié(e),0,0
59,F,Kaffrine,1,Fonctionnaire,Impôts,504307,36,7069883,36,21,0,1,Salaire,Secondaire,Marié(e),0,0
56,M,Kaffrine,1,Fonctionnaire,Administration,543706,32,3056262,24,12,0,0,Salaire,Primaire,Marié(e),2,0
32,F,Louga,1,Commerçant,Artisanat,329916,11,4985939,12,9,0,1,Caution,Secondaire,Célibataire,3,0
46,M,Diourbel,1,Commerçant,Cosmétiques,429045,25,5947169,36,0,0,1,Caution,Secondaire,Divorcé(e),4,1
42,M,Kolda,0,Fonctionnaire,Santé,332889,21,1630477,12,23,0,1,Immobilier,Primaire,Marié(e),4,0
51,M,Dakar,1,Commerçant,Électronique,567507,29,3134921,12,19,0,1,Stock,Supérieur,Marié(e),2,0
23,M,Kaolack,0,Commerçant,Vêtements,434498,1,3442660,6,23,0,1,Stock,Secondaire,Marié(e),3,1
43,M,Dakar,1,Commerçant,Électronique,785693,22,12276258,24,20,0,1,Véhicule,Secondaire,Marié(e),2,0
47,F,Saint-Louis,1,Commerçant,Transport,556215,22,1505338,18,3,0,1,Caution,Supérieur,Célibataire,1,0
18,F,Tambacounda,0,Fonctionnaire,Collectivités locales,437445,0,3449177,6,0,0,1,Immobilier,Supérieur,Marié(e),1,0
20,F,Thiès,1,Fonctionnaire,Justice,345407,1,3793038,6,10,0,1,Salaire,Secondaire,Célibataire,2,0
18,M,Dakar,1,Fonctionnaire,Douanes,187021,0,945887,18,0,0,1,Salaire,Primaire,Marié(e),3,0
31,F,Dakar,1,Commerçant,Bétail/Volaille,1781433,8,7392075,24,10,1,1,Véhicule,Secondaire,Marié(e),5,1
43,M,Dakar,1,Commerçant,Vêtements,940253,21,8484674,36,0,0,1,Stock,Secondaire,Célibataire,2,1
53,M,Dakar,1,Commerçant,Restauration,1473662,31,10548569,18,50,0,1,Stock,Secondaire,Marié(e),3,0
35,F,Dakar,1,Fonctionnaire,Collectivités locales,388574,10,4192382,24,3,0,1,Salaire,Secondaire,Célibataire,0,0
54,F,Dakar,1,Fonctionnaire,Santé,752229,31,11008737,24,20,0,1,Salaire,Secondaire,Marié(e),2,0
18,M,Dakar,1,Commerçant,Artisanat,529837,0,1102294,24,0,0,1,Stock,Supérieur,Célibataire,1,0
